dist,I
0.5,-0.16916129807376612
0.5082101806239737,-0.1677135451504992
0.5164203612479474,-0.16339154153140856
0.5246305418719212,-0.1562587478741256
0.5328407224958949,-0.14641992032065942
0.5410509031198687,-0.13401960826710949
0.5492610837438424,-0.11924008141847427
0.5574712643678161,-0.10229871578560062
0.5656814449917899,-0.08344487602008818
0.5738916256157636,-0.06295633868535938
0.5821018062397373,-0.041135307624898754
0.590311986863711,-0.018304078417872745
0.5985221674876847,0.005199586075455315
0.6067323481116584,0.029027302952544715
0.6149425287356322,0.05282506998958654
0.6231527093596059,0.07623834835926185
0.6313628899835797,0.09891715469998882
0.6395730706075533,0.12052108977134332
0.6477832512315271,0.1407242318512668
0.6559934318555009,0.15921982497886508
0.6642036124794746,0.1757246950935894
0.6724137931034483,0.18998333102456316
0.680623973727422,0.20177157208630722
0.6888341543513957,0.21089984966974906
0.6970443349753694,0.2172159365989783
0.7052545155993432,0.2206071650628476
0.7134646962233169,0.2210020815249843
0.7216748768472907,0.21837151505700103
0.7298850574712643,0.21272904391227024
0.7380952380952381,0.204130853741573
0.7463054187192119,0.19267498952434037
0.7545155993431856,0.1785000119260682
0.7627257799671593,0.16178307727045593
0.770935960591133,0.14273746851298033
0.7791461412151067,0.1216096124042313
0.7873563218390804,0.09867562532549948
0.7955665024630543,0.0742374369623372
0.8037766830870279,0.04861854695952037
0.8119868637110017,0.022159474888677293
0.8201970443349753,-0.004787031815133239
0.8284072249589491,-0.03186096388987942
0.8366174055829229,-0.058700119766797135
0.8448275862068966,-0.08494520665768858
0.8530377668308703,-0.11024490088769207
0.861247947454844,-0.13426079577400377
0.8694581280788177,-0.1566721669895843
0.8776683087027914,-0.177180487981112
0.8858784893267653,-0.19551363159341623
0.8940886699507389,-0.2114296985359381
0.9022988505747127,-0.22472041864532102
0.9105090311986863,-0.2352140769752136
0.9187192118226601,-0.24277792349231492
0.9269293924466339,-0.2473200324798662
0.9351395730706076,-0.24879058554148095
0.9433497536945813,-0.24718256024834978
0.951559934318555,-0.24253181486551711
0.9597701149425287,-0.2349165681091134
0.9679802955665024,-0.22445628140561885
0.9761904761904763,-0.21130995952628245
0.9844006568144499,-0.1956738936364805
0.9926108374384237,-0.17777887861656202
1.0008210180623975,-0.1578869438682928
1.0090311986863711,-0.13628764361693702
1.0172413793103448,-0.11329395885904602
1.0254515599343186,-0.08923786850549202
1.0336617405582924,-0.06446565185416069
1.041871921182266,-0.03933298823474106
1.0500821018062396,-0.014199922449454257
1.0582922824302134,0.010574233548205492
1.0665024630541873,0.03463599146249537
1.0747126436781609,0.05764269884090058
1.0829228243021347,0.07926740267773479
1.0911330049261085,0.09920349660173805
1.0993431855500821,0.11716908687657089
1.1075533661740558,0.13291101639961903
1.1157635467980296,0.14620849067677189
1.1239737274220034,0.1568762553097529
1.132183908045977,0.16476728077857625
1.1403940886699506,0.169774917146029
1.1486042692939245,0.17183448865696635
1.1568144499178983,0.17092430594939395
1.1650246305418719,0.16706608162839243
1.1732348111658457,0.1603247431660455
1.1814449917898195,0.1508076453667619
1.1896551724137931,0.13866319286356749
1.1978653530377668,0.12407889117407422
1.2060755336617406,0.10727885263477131
1.2142857142857144,0.08852079094318281
1.222495894909688,0.06809254496920654
1.2307060755336616,0.04630817885667496
1.2389162561576355,0.023503711139234683
1.2471264367816093,3.2530565960361586e-05
1.2553366174055829,-0.023739439492949366
1.2635467980295567,-0.04743876286486964
1.2717569786535305,-0.07068963098825015
1.2799671592775042,-0.09311905277742177
1.2881773399014778,-0.11436202421760845
1.2963875205254516,-0.13406660833115613
1.3045977011494254,-0.15189885744830617
1.312807881773399,-0.1675475119162972
1.3210180623973726,-0.18072841245488494
1.3292282430213465,-0.19118856726862057
1.3374384236453203,-0.19870981969958568
1.345648604269294,-0.20311206758187192
1.3538587848932677,-0.20425599146498702
1.3620689655172415,-0.20204525542369092
1.3702791461412152,-0.1964281511759405
1.3784893267651888,-0.18739866359258994
1.3866995073891626,-0.17499694330217788
1.3949096880131364,-0.15930917986871787
1.40311986863711,-0.14046687684585027
1.4113300492610836,-0.11864553778311401
1.4195402298850575,-0.09406277987711993
1.4277504105090313,-0.06697589932265235
1.435960591133005,-0.037678919431044754
1.4441707717569787,-0.006499159155881403
1.4523809523809526,0.026206634283843337
1.4605911330049262,0.06005653954089099
1.4688013136288998,0.09464804810769573
1.4770114942528736,0.1295629261201182
1.4852216748768474,0.16437228970609627
1.493431855500821,0.19864183009811304
1.5016420361247949,0.23193712306986858
1.5098522167487685,0.2638289564450624
1.5180623973727423,0.2938986094630551
1.526272577996716,0.3217430186643844
1.5344827586206897,0.3469797666599569
1.5426929392446633,0.3692518326417231
1.5509031198686372,0.3882320467405622
1.559113300492611,0.4036271942900833
1.5673234811165846,0.41518172065592857
1.5755336617405584,0.4226809924737823
1.583743842364532,0.42595407683393594
1.5919540229885059,0.42487600607838083
1.6001642036124795,0.4193695023558358
1.6083743842364533,0.40940614282525045
1.616584564860427,0.39500695332118824
1.6247947454844007,0.3762424253059969
1.6330049261083743,0.35323195794478573
1.6412151067323482,0.3261427340620648
1.649425287356322,0.2951880454880352
1.6576354679802956,0.2606250897956971
1.6658456486042694,0.2227522665896045
1.674055829228243,0.18190600726078252
1.6822660098522169,0.13845717740384902
1.6904761904761905,0.09280709584264987
1.6986863711001643,0.04538321837785161
1.706896551724138,-0.003365462089313023
1.7151067323481117,-0.05297324452387303
1.7233169129720853,-0.10296272108968
1.7315270935960592,-0.1528498926362882
1.739737274220033,-0.20214933935488613
1.7479474548440066,-0.25037938755629796
1.7561576354679804,-0.2970672141644703
1.764367816091954,-0.3417538318432323
1.7725779967159279,-0.38399889965608797
1.7807881773399015,-0.4233853067641004
1.7889983579638753,-0.45952347985471265
1.797208538587849,-0.4920553687167814
1.8054187192118227,-0.5206580685812261
1.8136288998357966,-0.5450470424741546
1.8218390804597702,-0.5649789118181091
1.830049261083744,-0.5802537888016475
1.8382594417077176,-0.5907171295501326
1.8464696223316914,-0.5962610928022255
1.854679802955665,-0.596825394557282
1.8628899835796389,-0.5923976549394026
1.8711001642036125,-0.5830132392558869
1.8793103448275863,-0.568754600845101
1.88752052545156,-0.5497501387477297
1.8957307060755337,-0.5261725884359835
1.9039408866995076,-0.4982369687416203
1.9121510673234812,-0.466198112684291
1.920361247947455,-0.4303478140707469
1.9285714285714286,-0.39101162547231816
1.9367816091954024,-0.34854534645831975
1.944991789819376,-0.3033312437385577
1.9532019704433499,-0.255774047126852
1.9614121510673235,-0.20629676696447893
1.9696223316912973,-0.1553363798285938
1.977832512315271,-0.10333942999408144
1.9860426929392447,-0.050757594221603454
1.9942528735632186,0.0019567429796082158
2.002463054187192,0.054354857402761206
2.0106732348111658,0.1059959517250723
2.0188834154351394,0.15645127772953188
2.0270935960591134,0.2053080736028342
2.035303776683087,0.25217327846968335
2.043513957307061,0.2966769894070509
2.0517241379310347,0.3384756295820459
2.0599343185550083,0.37725479982956256
2.068144499178982,0.4127317898838531
2.0763546798029555,0.444657729554064
2.0845648604269296,0.4728193643385251
2.092775041050903,0.4970404442575499
2.1009852216748772,0.5171827190008645
2.109195402298851,0.533146536786
2.1174055829228244,0.5448710485616225
2.125615763546798,0.5523340233203273
2.1338259441707716,0.5555512842667896
2.1420361247947453,0.5545757793796392
2.1502463054187193,0.5494963034726534
2.158456486042693,0.5404358921695785
2.166666666666667,0.5275499112275297
2.1748768472906406,0.5110238673507459
2.183087027914614,0.4910709690076619
2.191297208538588,0.46792946778211353
2.1995073891625614,0.4418598124405041
2.2077175697865354,0.4131416491715297
2.215927750410509,0.3820707023485034
2.224137931034483,0.3489555706752475
2.2323481116584567,0.314114473708051
2.2405582922824303,0.2778719835049548
2.248768472906404,0.2405557755503416
2.2569786535303775,0.2024934321513391
2.2651888341543516,0.16400933022031902
2.273399014778325,0.12542164376500003
2.2816091954022992,0.08703948952748053
2.289819376026273,0.049160242071403536
2.2980295566502464,0.012067042239960836
2.30623973727422,-0.0239734796737802
2.3144499178981937,-0.05871324745801182
2.3226600985221673,-0.09192453352548127
2.3308702791461413,-0.12340149178556936
2.339080459770115,-0.1529614192429998
2.347290640394089,-0.18044573984425638
2.3555008210180626,-0.20572070722434344
2.363711001642036,-0.22867782611371637
2.37192118226601,-0.2492339952157113
2.3801313628899834,-0.26733137732766526
2.3883415435139574,-0.28293700532442795
2.396551724137931,-0.2960421353229862
2.404761904761905,-0.30666136087537865
2.4129720853858787,-0.31483150436970875
2.4211822660098523,-0.3206103039342218
2.429392446633826,-0.3240749160176523
2.4376026272577995,-0.3253202554437736
2.4458128078817736,-0.3244571960953774
2.454022988505747,-0.32161065646175624
2.4622331691297212,-0.3169175950761766
2.470443349753695,-0.3105249413707779
2.4786535303776684,-0.30258748768393584
2.486863711001642,-0.2932657680705276
2.4950738916256157,-0.282723949192899
2.5032840722495897,-0.2711277579169385
2.5114942528735633,-0.2586424693135412
2.519704433497537,-0.245430977583892
2.527914614121511,-0.23165197100301327
2.5361247947454846,-0.2174582303280101
2.544334975369458,-0.2029950682659223
2.552545155993432,-0.18839892556364538
2.560755336617406,-0.1737961370934773
2.5689655172413794,-0.15930187898867312
2.577175697865353,-0.14501930546143385
2.5853858784893267,-0.13103888143964637
2.5935960591133007,-0.11743791461776154
2.6018062397372743,-0.1042802879613806
2.610016420361248,-0.0916163911643337
2.618226600985222,-0.07948324706117314
2.6264367816091956,-0.0679048265762868
2.634646962233169,-0.056892543471786655
2.642857142857143,-0.046445917967209954
2.651067323481117,-0.03655339627063038
2.6592775041050905,-0.02719331120710359
2.667487684729064,-0.018334967478285467
2.6756978653530377,-0.009939833656208581
2.6839080459770117,-0.0019628218214554926
2.6921182266009853,0.005646365184453979
2.700328407224959,0.012941839599701816
2.708538587848933,0.019980108788735025
2.7167487684729066,0.026818650737348442
2.72495894909688,0.03351450609126287
2.733169129720854,0.040122907410444095
2.741379310344828,0.04669596561911366
2.7495894909688015,0.053281432678547375
2.757799671592775,0.05992155830860306
2.7660098522167487,0.06665205714993547
2.7742200328407227,0.0735012011105659
2.7824302134646963,0.08048904979915981
2.79064039408867,0.08762682993694107
2.798850574712644,0.09491647248678847
2.8070607553366176,0.10235031396990438
2.815270935960591,0.10991096608730955
2.823481116584565,0.11757135535629329
2.831691297208539,0.12529493204289255
2.8399014778325125,0.13303604525270127
2.848111658456486,0.14074047866641137
2.8563218390804597,0.14834613910537325
2.8645320197044337,0.15578388791743114
2.8727422003284073,0.16297850311429293
2.880952380952381,0.1698497582970819
2.889162561576355,0.17631360270273133
2.8973727422003286,0.18228342521448515
2.905582922824302,0.1876713839259711
2.913793103448276,0.1923897818481908
2.92200328407225,0.19635246861705086
2.9302134646962235,0.1994762476067984
2.938423645320197,0.2016822676893103
2.9466338259441707,0.20289737900409427
2.9548440065681447,0.20305543251857028
2.9630541871921183,0.2020985038582095
2.971264367816092,0.19997802286294855
2.979474548440066,0.19665579156759316
2.9876847290640396,0.1921048747935853
2.995894909688013,0.1863103492578461
3.004105090311987,0.17926989902848361
3.012315270935961,0.17099424726096135
3.0205254515599345,0.16150741640324442
3.028735632183908,0.15084681143347992
3.0369458128078817,0.13906312315622718
3.0451559934318557,0.12622005109875933
3.0533661740558293,0.11239384808248794
3.061576354679803,0.09767269106037607
3.069786535303777,0.08215588527381602
3.0779967159277506,0.0659529111567622
3.086206896551724,0.04918232566700489
3.094417077175698,0.03197053182198541
3.102627257799672,0.014450432128966134
3.1108374384236455,-0.003240016701045746
3.119047619047619,-0.020959328904648175
3.127257799671593,-0.03856407462973452
3.1354679802955667,-0.055910503734525725
3.1436781609195403,-0.07285618681291482
3.151888341543514,-0.08926165150728808
3.160098522167488,-0.10499199214829275
3.1683087027914616,-0.11991843104882262
3.176518883415435,-0.13391981037386905
3.184729064039409,-0.14688399440136993
3.192939244663383,-0.15870916317011052
3.2011494252873565,-0.1693049799630469
3.20935960591133,-0.1785936167783161
3.217569786535304,-0.1865106238719431
3.2257799671592777,-0.19300563158889622
3.2339901477832513,-0.19804287500265294
3.242200328407225,-0.20160153432514438
3.250410509031199,-0.20367588659425445
3.2586206896551726,-0.20427526675849472
3.266830870279146,-0.20342383892073956
3.27504105090312,-0.2011601811369521
3.283251231527094,-0.19753668975375802
3.2914614121510675,-0.19261881177311516
3.299671592775041,-0.18648411611692522
3.307881773399015,-0.17922121689467127
3.3160919540229887,-0.17092856382057536
3.3243021346469623,-0.16171311675362696
3.332512315270936,-0.15168892291749572
3.34072249589491,-0.14097561667462968
3.3489326765188836,-0.1296968627605632
3.357142857142857,-0.11797876461543803
3.365353037766831,-0.10594825986933656
3.373563218390805,-0.09373152514004732
3.3817733990147785,-0.08145241208491168
3.389983579638752,-0.06923093611560999
3.398193760262726,-0.05718183834410103
3.4064039408866997,-0.04541324019179625
3.4146141215106733,-0.03402540867932027
3.422824302134647,-0.023109648741791586
3.431034482758621,-0.012747337009258685
3.4392446633825946,-0.0030091093819383696
3.447454844006568,0.006045787553442891
3.455665024630542,0.014369973642770796
3.463875205254516,0.021928235722223473
3.4720853858784895,0.028697649110210485
3.480295566502463,0.03466752014967024
3.488505747126437,0.03983915252605516
3.4967159277504107,0.044225442645878
3.5049261083743843,0.04785031183260227
3.513136288998358,0.05074798544442948
3.521346469622332,0.05296213120757674
3.5295566502463056,0.054544871056635344
3.537766830870279,0.055555682551355505
3.545977011494253,0.0560602074706211
3.554187192118227,0.056128986447301216
3.5623973727422005,0.055836139483902335
3.570607553366174,0.055258012864630675
3.578817733990148,0.054471813345407086
3.5870279146141217,0.05355425055488885
3.5952380952380953,0.05258020827688354
3.603448275862069,0.051621464712542836
3.611658456486043,0.05074548094903098
3.6198686371100166,0.05001427570403798
3.62807881773399,0.04948340299096265
3.636288998357964,0.049201047680236636
3.644499178981938,0.049207252044147894
3.6527093596059115,0.0495332842950001
3.660919540229885,0.05020115789165053
3.669129720853859,0.051223308031812805
3.6773399014778327,0.05260242930329617
3.6855500821018063,0.05433147597392545
3.69376026272578,0.05639382389544305
3.701970443349754,0.05876359051932453
3.7101806239737276,0.06140610710978437
3.718390804597701,0.06427853492787297
3.726600985221675,0.0673306149852878
3.734811165845649,0.07050553896007208
3.7430213464696225,0.073740927058685
3.751231527093596,0.07696989702690743
3.75944170771757,0.08012220717893836
3.7676518883415437,0.08312545524927922
3.7758620689655173,0.08590631409077017
3.784072249589491,0.0883917847552825
3.792282430213465,0.09051044730729262
3.8004926108374386,0.09219368983646
3.808702791461412,0.09337689655037244
3.816912972085386,0.09400057653513448
3.82512315270936,0.09401141575731684
3.8333333333333335,0.09336323612966367
3.841543513957307,0.09201784695441458
3.849753694581281,0.08994577576818716
3.8579638752052547,0.08712686751375723
3.8661740558292284,0.08355074302664464
3.874384236453202,0.07921711001565272
3.882594417077176,0.0741359220020862
3.8908045977011496,0.06832738302666326
3.899014778325123,0.061821798299661126
3.907224958949097,0.0546592733221422
3.915435139573071,0.04688926630790349
3.9236453201970445,0.038570000951908705
3.931855500821018,0.029767748687664485
3.940065681444992,0.020555991521557834
3.9482758620689657,0.011014478297390879
3.9564860426929394,0.0012281888029526148
3.964696223316913,-0.008713778540439778
3.972906403940887,-0.018719378584180615
3.9811165845648606,-0.02869483331683263
3.9893267651888342,-0.0385458695080466
3.997536945812808,-0.04817896169381045
4.005747126436782,-0.057502562089681915
4.013957307060755,-0.0664282993254779
4.0221674876847295,-0.07487212847722134
4.030377668308703,-0.08275541571924504
4.038587848932677,-0.09000594201641311
4.04679802955665,-0.09655881160476895
4.055008210180624,-0.10235725254646906
4.0632183908045985,-0.1073532983663618
4.071428571428571,-0.11150834165501922
4.079638752052546,-0.1147935525262691
4.087848932676518,-0.11719015691423242
4.096059113300493,-0.11868957185241046
4.1042692939244665,-0.11929339706141333
4.11247947454844,-0.11901326434844098
4.120689655172415,-0.11787054845672273
4.128899835796387,-0.11589594506399951
4.137110016420362,-0.11312892358421975
4.1453201970443345,-0.10961706424634297
4.153530377668309,-0.10541529058126187
4.161740558292283,-0.10058500991783378
4.169950738916256,-0.09519317575051668
4.17816091954023,-0.08931128687622684
4.186371100164203,-0.08301433899253384
4.194581280788178,-0.07637974499292693
4.202791461412151,-0.06948624048132766
4.211001642036125,-0.06241279105520073
4.219211822660099,-0.05523751767642816
4.227422003284072,-0.04803665596766388
4.235632183908046,-0.04088356454909827
4.24384236453202,-0.033847796580126745
4.252052545155994,-0.026994247509575707
4.260262725779967,-0.020382390687181475
4.268472906403941,-0.014065610971318076
4.276683087027915,-0.008090644809021687
4.2848932676518885,-0.0024971334919938895
4.293103448275862,0.002682705564320786
4.301313628899836,0.007424286582006457
4.30952380952381,0.011710741219219478
4.317733990147783,0.015532883328448923
4.325944170771757,0.018889055483921183
4.334154351395731,0.02178486190637949
4.342364532019705,0.02423279413579368
4.350574712643678,0.026251757401966735
4.358784893267652,0.027866507095275998
4.366995073891626,0.02910700602331663
4.375205254515599,0.030007714235305353
4.3834154351395735,0.030606824089270752
4.391625615763547,0.030945453915302654
4.399835796387521,0.031066814082930386
4.408045977011494,0.031015359507407782
4.416256157635468,0.030835942627164752
4.4244663382594425,0.030572980655791046
4.432676518883415,0.030269650462917137
4.44088669950739,0.02996712377919848
4.449096880131363,0.029703854564447137
4.457307060755337,0.029514929341083254
4.4655172413793105,0.029431490096532564
4.473727422003284,0.02948023801948362
4.481937602627259,0.029683024879539655
4.490147783251231,0.03005653731304723
4.498357963875206,0.030612077666107473
4.506568144499179,0.03135544339627709
4.514778325123153,0.03228690537474187
4.522988505747127,0.03340128378827003
4.5311986863711,0.03468811874181068
4.539408866995074,0.03613193113410268
4.5476190476190474,0.03771256794439784
4.555829228243022,0.039405624751061956
4.5640394088669956,0.04118293712268185
4.572249589490969,0.043013131497348846
4.580459770114943,0.04486222531109668
4.588669950738916,0.046694265464172435
4.59688013136289,0.04847199373290305
4.605090311986864,0.050157527451024926
4.613300492610837,0.05171304369980886
4.621510673234812,0.053101455360141735
4.629720853858785,0.05428706768750708
4.637931034482759,0.05523620456507724
4.6461412151067325,0.055917794260248316
4.654351395730706,0.056303905342524045
4.66256157635468,0.0563702243996466
4.670771756978653,0.056096468296004134
4.678981937602628,0.05546672493232348
4.687192118226601,0.05446971776662573
4.695402298850575,0.05309899072027509
4.703612479474549,0.05135301149580327
4.711822660098522,0.049235192750681035
4.720032840722496,0.04675383197908431
4.7282430213464695,0.04392197232801191
4.736453201970444,0.040757187891842996
4.7446633825944176,0.03728129826867755
4.752873563218391,0.03352001830227555
4.761083743842365,0.029502549956761673
4.769293924466338,0.025261124161179312
4.777504105090312,0.020830501203792276
4.785714285714286,0.016247438840625506
4.79392446633826,0.011550137700765392
4.802134646962234,0.006777673817216919
4.810344827586207,0.0019694281841759736
4.818555008210181,-0.0028354768597460447
4.8267651888341545,-0.0075987248939053
4.834975369458128,-0.012283327229389088
4.843185550082102,-0.016854110767976493
4.851395730706075,-0.021278164129969825
4.85960591133005,-0.02552523513206717
4.867816091954023,-0.02956807366511702
4.876026272577997,-0.03338271508336534
4.884236453201971,-0.036948700352032654
4.892446633825944,-0.04024923038801661
4.900656814449918,-0.04327125324780376
4.9088669950738915,-0.04600548404536731
4.917077175697866,-0.04844635869925699
4.92528735632184,-0.050591923790716385
4.933497536945813,-0.052443665942922935
4.941707717569787,-0.05400628518577712
4.94991789819376,-0.055287417733008194
4.958128078817734,-0.05629731445233823
4.966338259441708,-0.05704848204082808
4.974548440065682,-0.057555294514198094
4.982758620689656,-0.05783358307133403
4.990968801313629,-0.057900212696394004
4.999178981937603,-0.05777265400656995
5.0073891625615765,-0.05746855884229637
5.01559934318555,-0.05700534792967357
5.023809523809524,-0.05639981862621787
5.032019704433497,-0.05566778029744693
5.040229885057472,-0.05482372427246651
5.048440065681445,-0.053880534603208366
5.056650246305419,-0.05284924501807184
5.064860426929393,-0.05173884653192717
5.073070607553366,-0.05055614916808507
5.08128078817734,-0.04930570018234865
5.0894909688013135,-0.04798976007415093
5.097701149425288,-0.04660833654516337
5.105911330049262,-0.045159275441942176
5.114121510673235,-0.04363840661655207
5.122331691297209,-0.04203974157736858
5.130541871921182,-0.040355718800587984
5.138752052545156,-0.038577491649199984
5.14696223316913,-0.03669525301684924
5.155172413793104,-0.034698590093869754
5.163382594417078,-0.032576862054710276
5.171592775041051,-0.03031959300045609
5.179802955665025,-0.02791687216563291
5.1880131362889985,-0.025359753220574262
5.196223316912972,-0.02264064447251966
5.204433497536946,-0.019753681890851575
5.212643678160919,-0.01669507715226818
5.220853858784894,-0.013463433315458068
5.229064039408867,-0.010060021284796024
5.237274220032841,-0.0064890108989345335
5.245484400656815,-0.002757651271142471
5.253694581280788,0.0011236041001490527
5.261904761904762,0.005141030955466852
5.2701149425287355,0.009277629093446867
5.27832512315271,0.013513179751332205
5.286535303776684,0.017824365788732633
5.294745484400657,0.02218495378164495
5.302955665024631,0.026566036008078348
5.311165845648604,0.030936329210196067
5.319376026272578,0.03526252596983558
5.327586206896552,0.039509693553142794
5.335796387520526,0.043641714183108124
5.3440065681445,0.047621759901979685
5.352216748768473,0.05141279450293951
5.360426929392447,0.05497809445429091
5.3686371100164205,0.058281780319754985
5.376847290640394,0.06128934990300596
5.385057471264368,0.06396820421849307
5.393267651888341,0.06628815741654963
5.401477832512316,0.06822192196889725
5.409688013136289,0.06974556074826634
5.417898193760263,0.07083889810792916
5.426108374384237,0.07148588267587178
5.43431855500821,0.07167489531416353
5.442528735632184,0.07139899654474362
5.4507389162561575,0.07065610869420504
5.458949096880132,0.06944912904648944
5.467159277504106,0.06778597139636298
5.475369458128079,0.06567953454972097
5.483579638752053,0.06314759749996682
5.491789819376026,0.06021264220292113
5.5,0.05690160605617558
